loan_id,customer_id,lender_type,principal,interest_rate,monthly_payment,loan_start_date,loan_status
5424,1258,finance_company,2200.0,0.15,105.42,2023-11-02,active
5425,1259,bank,20600.0,0.05,1802.5,2023-02-10,active
5426,1259,bank,12100.0,0.05,529.38,2023-05-04,active
5427,1259,bank,18900.0,0.05,3307.5,2023-08-03,active
5428,1259,finance_company,12000.0,0.25,2500.0,2023-12-26,active
5429,1259,finance_company,20000.0,0.25,2083.33,2024-03-01,active
5430,1259,finance_company,8500.0,0.25,1770.83,2024-05-11,active
5431,1260,bank,1700.0,0.05,148.75,2023-04-24,active
5432,1265,credit_card,6000.0,0.15,1150.0,2023-03-08,active
5433,1265,credit_card,4000.0,0.15,766.67,2023-08-05,active
5434,1266,bank,8500.0,0.05,1487.5,2023-03-13,active
5435,1266,bank,17900.0,0.05,783.12,2023-08-09,active
5436,1266,credit_card,19800.0,0.15,948.75,2023-12-28,active
5437,1266,finance_company,9300.0,0.25,968.75,2024-06-18,active
5438,1266,finance_company,15700.0,0.25,1635.42,2024-09-06,active
5439,1266,finance_company,19300.0,0.25,4020.83,2024-12-17,active
5440,1267,finance_company,2700.0,0.15,129.37,2023-04-03,active
5441,1268,bank,2100.0,0.05,367.5,2023-03-27,active
5442,1268,finance_company,3100.0,0.15,148.54,2023-05-19,active
5443,1269,credit_card,3900.0,0.15,747.5,2023-02-10,active
5444,1269,finance_company,3300.0,0.15,632.5,2023-06-07,active
5445,1270,finance_company,1900.0,0.15,182.08,2023-04-24,active
5446,1270,bank,4600.0,0.05,402.5,2023-06-13,active
5447,1271,finance_company,6800.0,0.15,325.83,2023-03-09,active
5448,1271,bank,2500.0,0.05,218.75,2023-08-16,active
5449,1271,finance_company,4800.0,0.15,230.0,2023-12-25,active
5450,1271,finance_company,7100.0,0.25,739.58,2024-02-12,active
5451,1271,finance_company,6100.0,0.25,1270.83,2024-04-21,active
5452,1272,credit_card,6400.0,0.15,1226.67,2023-04-19,active
5453,1272,finance_company,10300.0,0.15,987.08,2023-08-10,active
5454,1272,finance_company,6300.0,0.15,603.75,2023-12-05,active
5455,1272,finance_company,8100.0,0.25,1687.5,2024-04-08,active
5456,1272,finance_company,9900.0,0.25,1031.25,2024-07-17,active
5457,1273,finance_company,6400.0,0.15,1226.67,2023-06-13,active
5458,1273,credit_card,14300.0,0.15,685.21,2023-07-14,active
5459,1273,finance_company,18800.0,0.15,1801.67,2023-12-11,active
5460,1274,credit_card,2300.0,0.15,220.42,2023-02-19,active
5461,1275,bank,3800.0,0.05,665.0,2023-06-15,active
5462,1275,credit_card,2500.0,0.15,479.17,2023-11-06,active
5463,1277,credit_card,3800.0,0.15,182.08,2023-03-07,active
5464,1277,finance_company,3700.0,0.15,354.58,2023-04-21,active
5465,1278,finance_company,7800.0,0.15,747.5,2023-05-24,active
5466,1278,credit_card,9600.0,0.15,1840.0,2023-09-16,active
5467,1278,bank,13600.0,0.05,1190.0,2023-11-05,active
5468,1281,credit_card,4400.0,0.15,210.83,2023-02-06,active
5469,1282,finance_company,3500.0,0.15,167.71,2023-03-02,active
5470,1284,finance_company,1300.0,0.15,249.17,2023-03-01,active
5471,1285,credit_card,4100.0,0.15,196.46,2023-05-16,active
5472,1285,finance_company,1700.0,0.15,325.83,2023-09-01,active
5473,1286,credit_card,2100.0,0.15,100.62,2023-02-16,active
5474,1286,credit_card,2200.0,0.15,105.42,2023-03-30,active
5475,1287,finance_company,8100.0,0.15,1552.5,2023-05-24,active
5476,1287,bank,9800.0,0.05,428.75,2023-07-22,active
5477,1287,credit_card,15400.0,0.15,737.92,2023-08-30,active
5478,1287,finance_company,17800.0,0.25,927.08,2023-11-06,active
5479,1289,credit_card,3600.0,0.15,172.5,2023-02-13,active
5480,1291,finance_company,3500.0,0.15,335.42,2023-02-07,active
5481,1291,credit_card,2400.0,0.15,230.0,2023-05-12,active
5482,1292,credit_card,8900.0,0.15,426.46,2023-04-01,active
5483,1292,finance_company,6400.0,0.15,306.67,2023-05-17,active
5484,1292,credit_card,8500.0,0.15,814.58,2023-08-06,active
5485,1292,finance_company,4500.0,0.25,234.38,2023-10-13,active
5486,1292,finance_company,11400.0,0.25,2375.0,2023-11-26,active
5487,1293,bank,1700.0,0.05,297.5,2023-02-08,active
5488,1294,finance_company,2800.0,0.15,268.33,2023-04-24,active
5489,1295,credit_card,2100.0,0.15,201.25,2023-04-24,active
5490,1295,finance_company,2300.0,0.15,220.42,2023-08-03,active
5491,1296,bank,3300.0,0.05,577.5,2023-02-17,active
5492,1297,finance_company,3700.0,0.15,709.17,2023-05-06,active
5493,1297,finance_company,3300.0,0.15,158.12,2023-09-25,active
5494,1298,bank,1700.0,0.05,74.38,2023-03-13,active
5495,1299,bank,10300.0,0.05,1802.5,2023-03-09,active
5496,1299,finance_company,14700.0,0.15,704.38,2023-04-14,active
5497,1299,bank,14100.0,0.05,2467.5,2023-07-12,active
5498,1299,finance_company,12700.0,0.25,661.46,2023-08-28,active
5499,1300,finance_company,9500.0,0.15,455.21,2023-05-03,active
5500,1300,credit_card,23500.0,0.15,2252.08,2023-08-09,active
5501,1300,finance_company,21600.0,0.15,4140.0,2023-11-01,active
5502,1300,finance_company,15800.0,0.25,1645.83,2024-03-13,active
5503,1300,finance_company,20600.0,0.25,4291.67,2024-07-28,active
5504,1301,finance_company,22600.0,0.15,4331.67,2023-05-05,active
5505,1301,credit_card,12700.0,0.15,608.54,2023-10-10,active
5506,1301,bank,20200.0,0.05,1767.5,2023-12-24,active
5507,1301,finance_company,12900.0,0.25,1343.75,2024-03-31,active
5508,1301,finance_company,19900.0,0.25,4145.83,2024-05-11,active
5509,1301,finance_company,17000.0,0.25,885.42,2024-07-23,active
5510,1303,finance_company,2600.0,0.15,249.17,2023-02-09,active
5511,1305,bank,3300.0,0.05,288.75,2023-04-21,active
5512,1305,credit_card,4200.0,0.15,402.5,2023-08-29,active
5513,1306,bank,16500.0,0.05,1443.75,2023-05-27,active
5514,1306,credit_card,6700.0,0.15,1284.17,2023-09-14,active
5515,1306,bank,6200.0,0.05,1085.0,2024-01-14,active
5516,1306,finance_company,8700.0,0.25,906.25,2024-03-25,active
5517,1308,credit_card,4300.0,0.15,412.08,2023-06-11,active
5518,1308,bank,2800.0,0.05,490.0,2023-08-13,active
5519,1309,credit_card,2600.0,0.15,249.17,2023-02-15,active
5520,1311,bank,4500.0,0.05,393.75,2023-04-11,active
5521,1312,credit_card,4000.0,0.15,766.67,2023-02-08,active
5522,1312,credit_card,2700.0,0.15,258.75,2023-05-08,active
5523,1314,credit_card,2000.0,0.15,191.67,2023-06-24,active
5524,1316,credit_card,4000.0,0.15,191.67,2023-05-08,active
5525,1317,bank,6800.0,0.05,595.0,2023-06-10,active
5526,1317,bank,9800.0,0.05,428.75,2023-10-25,active
5527,1317,bank,7100.0,0.05,310.62,2024-03-21,active
5528,1319,bank,3200.0,0.05,280.0,2023-05-30,active
5529,1319,finance_company,5200.0,0.15,996.67,2023-09-10,active
5530,1320,finance_company,1500.0,0.15,287.5,2023-03-09,active
5531,1322,credit_card,13200.0,0.15,2530.0,2023-02-18,active
5532,1322,finance_company,18700.0,0.15,1792.08,2023-06-17,active
5533,1322,credit_card,15700.0,0.15,752.29,2023-11-29,active
5534,1322,finance_company,12400.0,0.25,2583.33,2024-01-21,active
5535,1323,bank,3700.0,0.05,323.75,2023-06-19,active
5536,1324,bank,1800.0,0.05,315.0,2023-03-04,active
5537,1324,finance_company,5000.0,0.15,958.33,2023-07-30,active
5538,1325,finance_company,6600.0,0.15,1265.0,2023-05-20,active
5539,1325,credit_card,11300.0,0.15,541.46,2023-08-30,active
5540,1325,finance_company,8900.0,0.15,1705.83,2023-10-17,active
5541,1325,finance_company,8400.0,0.25,875.0,2024-01-10,active
5542,1325,finance_company,9100.0,0.25,1895.83,2024-04-28,active
5543,1325,finance_company,5300.0,0.25,276.04,2024-07-01,active
5544,1325,finance_company,14200.0,0.25,2958.33,2024-10-04,active
5545,1327,credit_card,4500.0,0.15,431.25,2023-03-18,active
5546,1328,bank,3900.0,0.05,341.25,2023-03-21,active
5547,1329,bank,1000.0,0.05,87.5,2023-03-04,active
5548,1330,credit_card,1600.0,0.15,76.67,2023-02-15,active
5549,1331,credit_card,2500.0,0.15,239.58,2023-05-12,active
5550,1331,credit_card,2600.0,0.15,498.33,2023-07-03,active
5551,1332,finance_company,10800.0,0.15,1035.0,2023-05-24,active
5552,1332,credit_card,9000.0,0.15,431.25,2023-11-04,active
5553,1332,bank,4600.0,0.05,805.0,2024-01-16,active
5554,1335,bank,16400.0,0.05,2870.0,2023-03-01,active
5555,1335,credit_card,16300.0,0.15,1562.08,2023-08-18,active
5556,1335,finance_company,12400.0,0.15,1188.33,2023-09-30,active
5557,1335,finance_company,15200.0,0.25,791.67,2024-01-21,active
5558,1335,finance_company,12000.0,0.25,2500.0,2024-04-19,active
5559,1335,finance_company,15900.0,0.25,3312.5,2024-10-04,active
5560,1336,bank,3800.0,0.05,665.0,2023-06-11,active
5561,1336,bank,4800.0,0.05,840.0,2023-09-29,active
5562,1337,credit_card,3000.0,0.15,575.0,2023-03-04,active
5563,1337,bank,1300.0,0.05,113.75,2023-06-01,active
5564,1338,finance_company,4400.0,0.15,843.33,2023-06-20,active
5565,1338,bank,2500.0,0.05,109.38,2023-11-29,active
5566,1341,credit_card,3100.0,0.15,148.54,2023-02-17,active
5567,1341,bank,2600.0,0.05,227.5,2023-04-29,active
5568,1343,finance_company,4800.0,0.15,920.0,2023-03-27,active
5569,1345,finance_company,1600.0,0.15,76.67,2023-02-04,active
5570,1347,bank,3000.0,0.05,131.25,2023-05-29,active
5571,1347,bank,2600.0,0.05,113.75,2023-07-21,active
5572,1348,finance_company,1200.0,0.15,115.0,2023-06-19,active
5573,1348,bank,2900.0,0.05,253.75,2023-12-11,active
5574,1349,bank,2500.0,0.05,437.5,2023-06-23,active
5575,1349,finance_company,2300.0,0.15,110.21,2023-09-05,active
5576,1350,bank,1000.0,0.05,175.0,2023-05-22,active
5577,1350,bank,1000.0,0.05,87.5,2023-09-01,active
5578,1352,finance_company,5200.0,0.15,249.17,2023-03-07,active
5579,1353,bank,9100.0,0.05,796.25,2023-04-12,active
5580,1353,bank,12500.0,0.05,2187.5,2023-07-08,active
5581,1353,credit_card,20900.0,0.15,1001.46,2023-11-11,active
5582,1355,bank,2000.0,0.05,350.0,2023-02-26,active
5583,1355,bank,1200.0,0.05,52.5,2023-06-24,active
5584,1356,finance_company,3100.0,0.15,297.08,2023-06-29,active
5585,1356,finance_company,1600.0,0.15,153.33,2023-08-17,active
5586,1357,credit_card,2300.0,0.15,440.83,2023-02-05,active
5587,1358,finance_company,1000.0,0.15,47.92,2023-03-26,active
5588,1360,bank,3600.0,0.05,157.5,2023-05-03,active
5589,1361,finance_company,1600.0,0.15,153.33,2023-06-26,active
5590,1362,finance_company,3600.0,0.15,172.5,2023-02-18,active
5591,1363,bank,3200.0,0.05,560.0,2023-03-16,active
5592,1364,credit_card,2400.0,0.15,115.0,2023-06-03,active
5593,1364,credit_card,2100.0,0.15,201.25,2023-09-25,active
5594,1365,bank,12900.0,0.05,2257.5,2023-03-04,active
5595,1365,finance_company,17100.0,0.15,1638.75,2023-08-22,active
5596,1365,finance_company,11900.0,0.15,1140.42,2023-12-11,active
5597,1365,finance_company,16300.0,0.25,1697.92,2024-02-01,active
5598,1366,bank,1600.0,0.05,280.0,2023-02-16,active
5599,1366,bank,2600.0,0.05,455.0,2023-08-12,active
5600,1367,bank,5100.0,0.05,223.12,2023-04-05,active
5601,1367,credit_card,3300.0,0.15,316.25,2023-07-13,active
5602,1369,bank,7300.0,0.05,319.38,2023-03-16,active
5603,1369,credit_card,8700.0,0.15,1667.5,2023-07-07,active
5604,1369,bank,4500.0,0.05,393.75,2023-10-24,active
5605,1369,finance_company,11200.0,0.25,2333.33,2024-03-03,active
5606,1369,finance_company,8800.0,0.25,916.67,2024-04-13,active
5607,1370,bank,3900.0,0.05,170.62,2023-06-14,active
5608,1371,bank,4700.0,0.05,411.25,2023-06-05,active
5609,1371,credit_card,2600.0,0.15,124.58,2023-11-16,active
5610,1372,finance_company,2300.0,0.15,110.21,2023-06-01,active
5611,1375,finance_company,1600.0,0.15,306.67,2023-02-10,active
5612,1375,finance_company,2500.0,0.15,479.17,2023-05-10,active
5613,1376,finance_company,2300.0,0.15,440.83,2023-05-02,active
5614,1376,bank,2300.0,0.05,402.5,2023-08-14,active
5615,1377,finance_company,3000.0,0.15,287.5,2023-04-07,active
5616,1377,finance_company,3800.0,0.15,364.17,2023-09-07,active
5617,1378,finance_company,4800.0,0.15,460.0,2023-05-07,active
5618,1379,bank,2000.0,0.05,87.5,2023-04-21,active
5619,1379,bank,2300.0,0.05,402.5,2023-07-05,active
5620,1381,credit_card,2900.0,0.15,138.96,2023-06-14,active
5621,1383,bank,1900.0,0.05,166.25,2023-06-29,active
5622,1383,credit_card,2600.0,0.15,249.17,2023-08-10,active
5623,1384,finance_company,4100.0,0.15,196.46,2023-05-14,active
5624,1384,finance_company,3700.0,0.15,709.17,2023-09-15,active
5625,1388,credit_card,8100.0,0.15,1552.5,2023-05-16,active
5626,1388,credit_card,8400.0,0.15,402.5,2023-08-08,active
5627,1388,bank,13800.0,0.05,603.75,2023-10-26,active
5628,1388,finance_company,9500.0,0.25,494.79,2024-04-01,active
5629,1388,finance_company,8200.0,0.25,854.17,2024-07-22,active
5630,1389,bank,1000.0,0.05,87.5,2023-03-14,active
5631,1389,credit_card,1000.0,0.15,95.83,2023-06-29,active
5632,1390,bank,2300.0,0.05,402.5,2023-06-26,active
5633,1392,finance_company,3700.0,0.15,354.58,2023-03-19,active
5634,1392,finance_company,1600.0,0.15,153.33,2023-04-19,active
5635,1393,finance_company,1900.0,0.15,182.08,2023-03-11,active
5636,1395,finance_company,8200.0,0.15,1571.67,2023-04-02,active
5637,1395,finance_company,4600.0,0.15,881.67,2023-07-28,active
5638,1395,bank,5800.0,0.05,507.5,2023-12-15,active
5639,1397,finance_company,2300.0,0.15,440.83,2023-02-12,active
5640,1398,finance_company,22200.0,0.15,1063.75,2023-03-22,active
5641,1398,bank,13800.0,0.05,603.75,2023-05-24,active
5642,1398,bank,15300.0,0.05,669.38,2023-09-21,active
5643,1399,credit_card,3000.0,0.15,575.0,2023-04-20,active
5644,1400,bank,3500.0,0.05,612.5,2023-06-23,active
5645,1400,finance_company,2800.0,0.15,536.67,2023-11-29,active
5646,1401,bank,1700.0,0.05,297.5,2023-02-03,active
5647,1401,credit_card,1900.0,0.15,182.08,2023-05-29,active
5648,1402,finance_company,1900.0,0.15,182.08,2023-04-29,active
5649,1403,finance_company,1500.0,0.15,287.5,2023-02-22,active
5650,1403,credit_card,1100.0,0.15,210.83,2023-06-14,active
5651,1406,bank,2800.0,0.05,245.0,2023-02-04,active
5652,1406,finance_company,1600.0,0.15,76.67,2023-07-21,active
5653,1407,finance_company,4000.0,0.15,766.67,2023-04-02,active
5654,1407,finance_company,5400.0,0.15,258.75,2023-07-12,active
5655,1408,credit_card,2400.0,0.15,230.0,2023-05-23,active
5656,1408,finance_company,2900.0,0.15,555.83,2023-11-07,active
5657,1409,credit_card,6200.0,0.15,297.08,2023-04-19,active
5658,1409,credit_card,2600.0,0.15,249.17,2023-08-24,active
5659,1410,finance_company,2700.0,0.15,517.5,2023-03-18,active
5660,1411,credit_card,1900.0,0.15,364.17,2023-05-30,active
5661,1412,finance_company,5900.0,0.15,565.42,2023-06-20,active
5662,1412,bank,4100.0,0.05,717.5,2023-08-09,active
5663,1413,bank,6700.0,0.05,1172.5,2023-02-22,active
5664,1413,credit_card,8500.0,0.15,407.29,2023-04-20,active
5665,1413,credit_card,15900.0,0.15,3047.5,2023-08-15,active
5666,1413,finance_company,12800.0,0.25,666.67,2023-10-08,active
5667,1413,finance_company,8900.0,0.25,927.08,2023-12-07,active
5668,1413,finance_company,6200.0,0.25,1291.67,2024-04-01,active
5669,1413,finance_company,7000.0,0.25,729.17,2024-09-02,active
5670,1415,finance_company,3900.0,0.15,747.5,2023-02-18,active
5671,1417,finance_company,4900.0,0.15,939.17,2023-04-24,active
5672,1417,bank,2100.0,0.05,91.88,2023-09-06,active
5673,1418,finance_company,2900.0,0.15,555.83,2023-05-13,active
5674,1418,credit_card,2000.0,0.15,191.67,2023-06-24,active
5675,1421,bank,1000.0,0.05,175.0,2023-06-23,active
5676,1422,bank,6500.0,0.05,284.38,2023-06-03,active
5677,1422,credit_card,5700.0,0.15,1092.5,2023-11-04,active
5678,1422,finance_company,6500.0,0.15,1245.83,2024-03-25,active
5679,1422,finance_company,16300.0,0.25,3395.83,2024-07-22,active
5680,1422,finance_company,12800.0,0.25,1333.33,2024-10-10,active
5681,1423,credit_card,7400.0,0.15,1418.33,2023-04-20,active
5682,1423,credit_card,10600.0,0.15,1015.83,2023-06-21,active
5683,1423,finance_company,7400.0,0.15,354.58,2023-08-13,active
5684,1423,finance_company,11300.0,0.25,588.54,2023-10-06,active
5685,1423,finance_company,15300.0,0.25,3187.5,2023-12-06,active
5686,1424,credit_card,3100.0,0.15,148.54,2023-05-17,active
5687,1424,credit_card,3000.0,0.15,575.0,2023-06-26,active
5688,1425,bank,3800.0,0.05,166.25,2023-02-24,active
5689,1425,finance_company,3400.0,0.15,651.67,2023-06-29,active
5690,1426,credit_card,3000.0,0.15,143.75,2023-02-28,active
5691,1426,finance_company,2100.0,0.15,201.25,2023-05-01,active
5692,1428,finance_company,2600.0,0.15,124.58,2023-04-03,active
5693,1429,bank,6300.0,0.05,551.25,2023-04-07,active
5694,1432,bank,2800.0,0.05,122.5,2023-06-14,active
5695,1434,finance_company,5400.0,0.15,258.75,2023-04-23,active
5696,1434,credit_card,5300.0,0.15,1015.83,2023-07-16,active
5697,1435,credit_card,3400.0,0.15,651.67,2023-02-10,active
5698,1436,finance_company,3200.0,0.15,153.33,2023-05-17,active
5699,1438,bank,7400.0,0.05,647.5,2023-03-29,active
5700,1439,bank,4600.0,0.05,201.25,2023-06-07,active
5701,1439,credit_card,4900.0,0.15,469.58,2023-11-01,active
5702,1440,finance_company,3300.0,0.15,158.12,2023-06-28,active
5703,1440,credit_card,4200.0,0.15,805.0,2023-11-08,active
5704,1441,bank,1000.0,0.05,175.0,2023-05-03,active
5705,1442,finance_company,2900.0,0.15,555.83,2023-03-11,active
5706,1442,finance_company,3500.0,0.15,167.71,2023-04-25,active
5707,1443,bank,3000.0,0.05,131.25,2023-06-08,active
5708,1443,bank,1300.0,0.05,113.75,2023-07-21,active
5709,1444,credit_card,11700.0,0.15,560.62,2023-03-04,active
5710,1444,bank,11000.0,0.05,481.25,2023-06-22,active
5711,1444,bank,18800.0,0.05,822.5,2023-09-22,active
5712,1444,finance_company,18800.0,0.25,3916.67,2023-12-27,active
5713,1444,finance_company,16900.0,0.25,3520.83,2024-05-20,active
5714,1444,finance_company,17400.0,0.25,3625.0,2024-08-21,active
5715,1446,bank,1300.0,0.05,227.5,2023-05-22,active
5716,1446,credit_card,1200.0,0.15,57.5,2023-09-17,active
5717,1447,credit_card,3600.0,0.15,690.0,2023-03-21,active
5718,1447,finance_company,3800.0,0.15,364.17,2023-06-18,active
5719,1448,credit_card,13400.0,0.15,2568.33,2023-01-31,active
5720,1448,credit_card,11300.0,0.15,541.46,2023-03-30,active
5721,1448,finance_company,14500.0,0.15,694.79,2023-06-15,active
5722,1448,finance_company,16700.0,0.25,869.79,2023-07-20,active
5723,1448,finance_company,25600.0,0.25,2666.67,2023-08-24,active
5724,1448,finance_company,28500.0,0.25,5937.5,2023-11-17,active
5725,1449,finance_company,2200.0,0.15,421.67,2023-04-27,active
5726,1450,bank,4500.0,0.05,787.5,2023-06-27,active
5727,1450,credit_card,3300.0,0.15,632.5,2023-10-13,active
5728,1451,credit_card,1000.0,0.15,95.83,2023-04-12,active
5729,1451,credit_card,1000.0,0.15,95.83,2023-06-18,active
5730,1459,finance_company,2100.0,0.15,402.5,2023-06-26,active
5731,1461,bank,3600.0,0.05,630.0,2023-03-24,active
5732,1461,finance_company,3500.0,0.15,670.83,2023-05-05,active
5733,1463,bank,1000.0,0.05,175.0,2023-04-22,active
5734,1465,bank,3900.0,0.05,341.25,2023-06-15,active
5735,1465,finance_company,2100.0,0.15,100.62,2023-09-22,active
5736,1466,bank,3600.0,0.05,315.0,2023-03-09,active
5737,1467,credit_card,1900.0,0.15,364.17,2023-01-31,active
5738,1467,bank,3100.0,0.05,135.62,2023-07-08,active
5739,1468,credit_card,7100.0,0.15,1360.83,2023-03-31,active
5740,1468,credit_card,11400.0,0.15,2185.0,2023-08-11,active
5741,1468,bank,6800.0,0.05,595.0,2024-01-06,active
5742,1468,finance_company,6800.0,0.25,354.17,2024-06-30,active
5743,1468,finance_company,9200.0,0.25,1916.67,2024-11-07,active
5744,1472,bank,3200.0,0.05,560.0,2023-04-24,active
5745,1472,finance_company,3200.0,0.15,613.33,2023-07-12,active
5746,1473,credit_card,4000.0,0.15,383.33,2023-04-17,active
5747,1473,bank,4400.0,0.05,770.0,2023-07-26,active
5748,1474,bank,1700.0,0.05,297.5,2023-02-27,active
5749,1474,bank,3500.0,0.05,153.12,2023-04-24,active
5750,1476,finance_company,3600.0,0.15,172.5,2023-04-04,active
5751,1476,credit_card,2900.0,0.15,555.83,2023-05-07,active
5752,1478,credit_card,15600.0,0.15,2990.0,2023-06-03,active
5753,1478,credit_card,18300.0,0.15,1753.75,2023-08-02,active
5754,1478,credit_card,17800.0,0.15,852.92,2023-10-20,active
5755,1478,finance_company,10000.0,0.25,520.83,2023-12-31,active
5756,1480,credit_card,2800.0,0.15,134.17,2023-04-21,active
5757,1480,bank,2800.0,0.05,490.0,2023-06-11,active
5758,1481,credit_card,6900.0,0.15,1322.5,2023-04-30,active
5759,1481,bank,4500.0,0.05,787.5,2023-09-01,active
5760,1481,finance_company,2700.0,0.15,258.75,2024-02-16,active
